"","male","white","black","hispanic","mompro2","poppro2","siblings","norest96","norcen96","south96","west96","height81","height85","esteem80","athlets","wage96","hgc96","daded79","momed79","age","clubnum"
"7748",1,0,0,1,0,1,4,NA,NA,NA,NA,68,69,21,1,44.1575469970703,14,12,8,35,2
"7749",1,0,0,1,0,0,6,NA,NA,NA,NA,NA,NA,25,NA,6.99300718307495,16,6,6,36,NA
"7750",0,0,0,1,1,1,7,0,0,1,0,60,60,26,1,NA,12,16,18,35,0
"7751",0,1,0,0,0,1,4,NA,NA,NA,NA,66,66,28,1,NA,NA,14,12,NA,5
"7752",1,1,0,0,1,0,8,NA,NA,NA,NA,71,71,25,1,NA,NA,12,12,NA,1
"7753",1,0,1,0,0,0,1,1,0,0,0,67,69,28,0,16.0256404876709,16,12,12,39,2
"7754",0,0,1,0,1,1,3,0,0,1,0,63,63,25,1,12.115385055542,17,18,16,36,1
"7755",0,1,0,0,0,0,1,NA,NA,NA,NA,67,66,23,1,NA,NA,NA,12,NA,1
"7756",0,1,0,0,1,1,2,NA,NA,NA,NA,62,62,28,1,NA,NA,18,18,NA,3
"7757",0,1,0,0,0,1,3,NA,NA,NA,NA,65,65,20,1,NA,NA,16,16,NA,2
"7758",1,1,0,0,0,0,6,NA,NA,NA,NA,NA,74,24,0,NA,NA,9,12,NA,0
"7759",0,1,0,0,0,0,4,NA,NA,NA,NA,65,64,22,1,NA,NA,16,12,NA,1
"7760",0,0,0,1,0,0,1,0,0,1,0,68,68,24,0,15.1098899841309,18,9,12,36,1
"7761",0,1,0,0,1,0,2,NA,NA,NA,NA,66,66,21,1,NA,NA,16,16,NA,1
"7762",1,1,0,0,1,0,6,NA,NA,NA,NA,72,72,26,0,NA,NA,12,14,NA,1
"7763",1,1,0,0,0,1,3,NA,NA,NA,NA,74,74,28,1,NA,NA,20,17,NA,2
"7764",0,1,0,0,0,1,1,NA,NA,NA,NA,63,63,27,1,NA,NA,14,13,NA,1
"7765",0,1,0,0,0,1,2,NA,NA,NA,NA,65,66,26,0,NA,NA,20,15,NA,1
"7766",1,1,0,0,1,0,3,NA,NA,NA,NA,72,NA,21,NA,NA,NA,12,19,NA,NA
"7767",1,1,0,0,1,0,6,NA,NA,NA,NA,69,69,21,0,NA,NA,12,16,NA,0
"7768",1,1,0,0,0,0,0,NA,NA,NA,NA,70,69,25,0,NA,NA,12,12,NA,2
"7769",1,1,0,0,0,0,1,NA,NA,NA,NA,75,74,27,1,NA,NA,12,11,NA,1
"7770",1,1,0,0,1,1,2,NA,NA,NA,NA,69,69,28,1,NA,NA,16,15,NA,2
"7771",0,1,0,0,0,1,1,NA,NA,NA,NA,69,69,25,1,NA,NA,16,12,NA,3
"7772",0,1,0,0,0,1,2,NA,NA,NA,NA,67,67,27,0,NA,NA,15,12,NA,1
"7773",0,0,1,0,0,0,2,NA,NA,NA,NA,63,63,28,1,2.48138952255249,16,12,14,35,5
"7774",0,0,1,0,1,0,8,0,0,1,0,60,60,26,1,7.29166650772095,15,NA,12,38,4
"7775",0,1,0,0,0,1,3,NA,NA,NA,NA,64,64,26,0,NA,NA,15,12,NA,2
"7776",1,1,0,0,0,1,1,NA,NA,NA,NA,74,74,26,1,NA,NA,16,16,NA,2
"7777",0,1,0,0,1,0,6,NA,NA,NA,NA,62,62,28,0,NA,NA,16,15,NA,0
"7778",1,1,0,0,0,0,5,NA,NA,NA,NA,68,67,25,1,NA,NA,12,8,NA,1
"7779",0,1,0,0,0,0,1,NA,NA,NA,NA,65,63,23,0,NA,NA,8,8,NA,0
"7780",1,1,0,0,0,0,5,NA,NA,NA,NA,69,69,25,NA,NA,NA,NA,9,NA,NA
"7781",0,1,0,0,0,0,5,NA,NA,NA,NA,61,63,22,0,NA,NA,8,9,NA,0
"7782",0,1,0,0,0,0,6,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,8,8,NA,NA
"7783",1,1,0,0,0,0,2,NA,NA,NA,NA,71,71,21,1,NA,NA,6,12,NA,1
"7784",1,1,0,0,0,1,4,NA,NA,NA,NA,69,70,25,1,NA,NA,20,12,NA,0
"7785",1,1,0,0,0,0,1,NA,NA,NA,NA,71,NA,19,NA,NA,NA,NA,12,NA,NA
"7786",0,1,0,0,0,0,1,NA,NA,NA,NA,65,65,26,1,NA,NA,12,12,NA,3
"7787",1,0,0,1,0,0,1,0,0,1,0,70,71,26,0,7.692307472229,12,12,11,34,0
"7788",0,0,0,1,0,0,1,0,0,1,0,62,61,22,1,20.4081630706787,12,12,6,33,1
"7789",0,0,0,1,0,0,0,0,0,1,0,64,66,21,0,9.13461494445801,12,0,0,39,0
"7790",1,0,0,1,0,0,2,0,0,1,0,70,70,22,0,14.4230766296387,12,9,6,33,0
"7791",0,0,0,1,1,0,3,0,0,1,0,61,61,21,0,12.9807691574097,12,10,7,32,0
"7792",1,0,0,1,0,0,9,0,0,1,0,69,70,24,0,8.06451606750488,12,0,0,37,0
"7793",1,0,1,0,0,0,6,0,0,1,0,73,73,21,0,NA,12,NA,7,36,0
"7794",0,0,1,0,0,0,5,0,0,1,0,60,60,20,1,8.33333301544189,14,11,13,38,0
"7795",0,0,1,0,0,0,9,0,0,1,0,65,65,20,0,7.36111116409302,12,6,5,38,0
"7796",0,0,1,0,0,0,3,0,0,1,0,61,61,20,0,7.692307472229,12,NA,12,34,0
"7797",0,0,1,0,0,0,3,0,0,1,0,66,66,21,1,1.22549021244049,12,NA,12,33,0
"7798",0,0,1,0,0,0,2,0,0,1,0,65,65,23,0,NA,12,11,11,36,0
"7799",1,0,1,0,0,0,2,0,0,1,0,70,72,27,1,NA,12,11,11,35,0
"7800",1,0,1,0,0,0,1,0,0,1,0,69,70,21,1,17.6470584869385,16,9,11,31,0
"7801",1,0,1,0,0,0,7,0,0,1,0,68,68,27,1,11.2244901657104,13,NA,11,36,2
"7802",0,0,1,0,0,0,5,0,0,1,0,61,71,20,1,1.25,12,11,11,34,0
"7803",1,0,1,0,0,0,5,0,0,1,0,72,70,19,0,NA,7,11,11,33,0
"7804",0,0,0,1,0,0,1,0,0,1,0,62,63,22,1,NA,12,NA,11,33,0
"7805",1,0,0,1,0,0,2,0,0,1,0,70,69,21,0,9.09090900421143,12,NA,12,37,0
"7806",0,0,1,0,0,0,2,0,0,1,0,64,63,25,0,NA,12,NA,12,34,0
"7807",1,1,0,0,0,0,1,NA,NA,NA,NA,67,65,19,0,NA,NA,NA,6,NA,0
"7808",1,0,1,0,0,0,4,0,0,1,0,66,67,21,1,NA,13,9,11,32,0
"7809",0,0,1,0,0,0,3,0,0,1,0,64,64,21,1,12.5,12,12,12,35,1
"7810",0,0,1,0,0,0,2,0,0,1,0,66,65,21,1,2.84367632865906,12,12,11,35,1
"7811",1,0,1,0,0,0,6,0,0,1,0,71,72,23,0,8.01282024383545,12,12,11,34,2
"7812",1,0,1,0,0,0,4,0,0,1,0,62,64,21,0,NA,12,4,3,NA,0
"7813",0,0,1,0,0,0,7,NA,NA,NA,NA,66,66,21,1,NA,NA,10,10,NA,0
"7814",0,0,1,0,0,1,3,0,0,1,0,60,61,26,0,13.6518774032593,13,3,3,33,2
"7815",0,0,1,0,0,0,4,0,0,1,0,59,59,NA,0,5.4347825050354,12,NA,12,36,2
"7816",1,0,1,0,0,0,4,0,0,1,0,71,71,19,0,NA,13,10,12,34,0
"7817",1,0,1,0,0,0,6,0,0,1,0,81,74,21,1,NA,12,NA,12,35,0
"7818",0,0,1,0,0,0,6,0,0,1,0,63,64,28,0,14.2857141494751,12,NA,NA,38,1
"7819",0,0,1,0,0,0,5,0,0,1,0,61,60,21,0,8.41346168518066,12,12,11,36,0
"7820",0,0,1,0,0,0,6,0,0,1,0,64,64,21,0,8.17307662963867,10,12,11,32,0
"7821",0,1,0,0,0,0,8,NA,NA,NA,NA,NA,64,NA,0,NA,NA,3,8,NA,0
"7822",0,0,0,1,0,0,1,NA,NA,NA,NA,60,62,21,1,NA,NA,7,10,33,0
"7823",0,0,0,1,0,0,6,0,0,1,0,64,63,22,0,NA,12,NA,7,36,0
"7824",1,0,0,1,0,0,2,0,0,1,0,71,71,23,1,10.853835105896,12,11,11,36,1
"7825",0,0,0,1,0,0,2,0,0,1,0,61,61,24,0,11.1105766296387,13,5,5,33,0
"7826",0,0,1,0,0,0,4,0,0,1,0,67,67,28,1,13.942307472229,12,9,11,34,0
"7827",0,0,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,11,NA,NA
"7828",0,0,0,1,0,0,5,0,0,1,0,61,67,NA,0,NA,5,NA,3,31,0
"7829",0,0,0,1,0,0,3,0,0,1,0,61,61,24,1,NA,12,10,10,35,0
"7830",0,0,0,1,0,0,3,0,0,1,0,64,62,18,0,5.9523811340332,12,9,9,33,0
"7831",0,0,0,1,0,0,3,0,0,1,0,62,61,23,0,13.8725490570068,12,8,9,32,1
"7832",0,0,0,1,0,0,4,NA,NA,NA,NA,61,60,22,0,NA,NA,10,8,NA,0
"7833",0,0,0,1,1,0,1,0,0,1,0,63,63,20,1,15.0240383148193,14,12,14,33,0
"7834",1,0,1,0,0,0,2,0,0,1,0,72,71,23,0,8.20512866973877,12,9,8,38,2
"7835",0,0,1,0,0,0,4,0,0,1,0,64,64,21,0,8.65384578704834,13,12,8,NA,0
"7836",0,0,1,0,1,0,6,0,0,1,0,63,NA,22,1,3.23705172538757,12,12,12,33,1
"7837",1,0,0,1,0,0,7,NA,NA,NA,NA,71,71,16,0,NA,NA,NA,NA,NA,0
"7838",0,0,0,1,0,0,7,NA,NA,NA,NA,64,66,22,0,NA,NA,NA,8,33,0
"7839",1,0,1,0,0,0,2,0,0,1,0,77,79,21,0,NA,12,NA,9,NA,0
"7840",1,0,0,1,0,0,5,NA,NA,NA,NA,67,66,18,0,NA,NA,NA,NA,NA,0
"7841",0,0,0,1,0,0,4,0,0,1,0,59,65,15,0,NA,5,3,2,39,0
"7842",0,0,0,1,0,0,3,0,1,0,0,NA,59,NA,NA,NA,12,12,12,36,NA
"7843",1,0,0,1,0,0,3,0,0,1,0,68,NA,22,NA,2.99401187896729,12,8,8,35,NA
"7844",0,0,0,1,0,0,3,NA,NA,NA,NA,NA,63,NA,1,20.7100601196289,14,17,8,32,1
"7845",1,0,1,0,0,0,3,0,0,1,0,73,73,24,1,10.3871574401855,13,14,14,34,1
"7846",0,0,1,0,0,0,4,0,0,1,0,64,62,21,0,8.17307662963867,14,12,12,32,0
"7847",1,0,1,0,0,0,7,NA,NA,NA,NA,70,70,NA,0,NA,NA,11,10,NA,0
"7848",1,0,1,0,0,0,8,0,0,1,0,69,70,23,1,6.1538462638855,12,12,9,NA,0
"7849",0,0,1,0,0,0,7,0,0,1,0,59,60,24,0,0,12,12,NA,31,0
"7850",0,0,1,0,0,0,3,0,0,1,0,63,63,23,0,11.2208261489868,13,11,12,39,0
"7851",0,0,1,0,0,0,3,0,0,1,0,62,66,26,0,NA,12,11,12,32,0
"7852",1,0,1,0,0,0,0,0,0,1,0,69,69,24,1,10.4683198928833,14,14,12,35,1
"7853",0,0,1,0,0,0,3,NA,NA,NA,NA,64,65,21,1,NA,NA,12,12,NA,0
"7854",1,0,1,0,0,1,3,0,0,1,0,68,67,26,0,62.5,15,12,12,34,0
"7855",1,0,1,0,0,1,1,0,0,1,0,65,NA,25,1,NA,12,12,12,NA,0
"7856",0,0,1,0,0,0,2,0,0,1,0,62,62,21,0,4.38596487045288,12,12,12,33,0
"7857",1,0,1,0,0,0,2,0,0,1,0,68,72,24,1,9.4713659286499,14,12,12,32,0
"7858",1,0,1,0,0,0,6,0,0,1,0,69,69,18,0,15.4411764144897,12,11,12,38,0
"7859",1,0,1,0,0,0,6,0,0,1,0,71,72,NA,1,6.73076915740967,12,12,12,37,0
"7860",1,0,1,0,0,0,6,0,0,1,0,69,70,21,0,9.13461494445801,12,12,8,32,0
"7861",1,0,1,0,0,0,6,0,0,1,0,71,74,21,0,3.125,12,NA,12,32,0
"7862",1,0,1,0,0,1,2,NA,NA,NA,NA,72,NA,28,NA,NA,NA,16,14,NA,NA
"7863",1,1,0,0,0,0,4,NA,NA,NA,NA,66,NA,26,NA,NA,NA,NA,8,NA,NA
"7864",0,0,0,1,0,0,13,0,0,1,0,61,60,22,0,2.27963519096375,12,8,9,33,0
"7865",0,0,0,1,0,0,7,NA,NA,NA,NA,60,54,24,0,NA,6,7,4,37,0
"7866",1,0,0,1,0,0,0,0,0,1,0,68,68,21,0,NA,10,5,8,32,0
"7867",1,0,0,1,1,1,7,0,0,1,0,67,67,26,0,14.9038457870483,10,9,8,38,0
"7868",1,0,0,1,1,1,7,0,0,1,0,69,69,22,0,5.28846168518066,10,9,8,35,0
"7869",0,0,0,1,1,1,7,0,0,1,0,61,63,21,0,8.36538505554199,11,9,8,34,1
"7870",1,1,0,0,0,0,10,NA,NA,NA,NA,70,70,23,0,NA,NA,16,9,NA,0
"7871",1,0,0,1,0,0,2,0,1,0,0,76,76,NA,0,21.1538467407227,12,12,9,34,0
"7872",1,0,0,1,0,0,4,0,0,0,1,67,68,23,1,10.6899900436401,12,13,9,33,1
"7873",1,0,0,1,0,0,4,0,0,0,1,65,64,23,0,10.0961542129517,12,NA,9,32,0
"7874",1,1,0,0,0,1,4,NA,NA,NA,NA,73,73,25,1,NA,NA,12,12,NA,1
"7875",0,0,0,1,0,0,1,NA,NA,NA,NA,61,62,26,1,NA,NA,12,12,NA,0
"7876",1,0,0,1,0,0,1,NA,NA,NA,NA,69,70,28,0,NA,NA,12,12,NA,0
"7877",0,1,0,0,0,0,1,NA,NA,NA,NA,69,68,28,0,NA,NA,16,12,NA,1
"7878",0,1,0,0,0,0,1,NA,NA,NA,NA,64,64,21,0,NA,NA,12,12,NA,0
"7879",0,1,0,0,0,0,4,NA,NA,NA,NA,66,66,21,0,NA,NA,14,12,NA,1
"7880",1,1,0,0,0,1,2,NA,NA,NA,NA,70,70,21,0,NA,NA,16,12,NA,0
"7881",1,1,0,0,0,0,2,NA,NA,NA,NA,NA,70,21,0,NA,NA,12,12,NA,0
"7882",0,0,0,1,0,0,3,0,0,0,1,66,66,21,0,8.33333301544189,10,8,9,37,1
"7883",0,0,0,1,0,0,2,0,0,0,1,61,61,27,0,8.78504657745361,12,12,12,35,2
"7884",1,0,0,1,0,0,2,0,0,0,1,65,66,22,NA,5.20833349227905,12,12,12,32,NA
"7885",0,0,0,1,0,0,4,NA,NA,NA,NA,63,62,25,0,NA,NA,8,10,37,0
"7886",0,0,0,1,0,0,5,0,0,0,1,64,64,26,1,3.26797389984131,12,9,10,35,1
"7887",1,1,0,0,0,0,4,NA,NA,NA,NA,74,72,26,0,NA,NA,12,12,NA,0
"7888",0,1,0,0,0,0,3,NA,NA,NA,NA,60,61,22,0,NA,NA,12,12,NA,0
"7889",1,1,0,0,0,0,3,NA,NA,NA,NA,68,68,28,0,NA,NA,12,12,NA,0
"7890",0,1,0,0,0,0,3,NA,NA,NA,NA,68,67,22,0,NA,NA,12,12,NA,0
"7891",0,0,0,1,0,0,2,0,0,0,1,64,63,23,1,NA,14,12,12,34,3
"7892",0,1,0,0,0,0,9,NA,NA,NA,NA,65,60,24,0,NA,NA,12,11,NA,0
"7893",0,1,0,0,1,1,4,NA,NA,NA,NA,61,62,26,0,NA,NA,NA,12,NA,0
"7894",0,1,0,0,1,0,6,NA,NA,NA,NA,62,62,25,0,NA,NA,8,12,NA,0
"7895",0,1,0,0,0,0,9,NA,NA,NA,NA,64,63,28,1,NA,NA,12,12,NA,0
"7896",1,1,0,0,0,0,9,NA,NA,NA,NA,70,70,28,1,NA,NA,12,12,NA,1
"7897",1,1,0,0,0,1,2,NA,NA,NA,NA,75,74,26,1,NA,NA,15,12,NA,0
"7898",0,1,0,0,0,0,3,NA,NA,NA,NA,70,70,27,1,NA,NA,12,12,NA,0
"7899",1,0,0,1,0,0,2,0,0,0,1,73,72,20,0,10.6312294006348,10,NA,9,35,0
"7900",0,0,0,1,0,0,2,0,0,0,1,65,65,22,1,9.375,12,9,9,32,1
"7901",0,1,0,0,0,0,6,NA,NA,NA,NA,63,63,18,0,NA,NA,NA,NA,NA,0
"7902",1,0,0,1,0,0,8,0,0,0,1,69,70,26,1,28.8461532592773,18,12,13,38,0
"7903",1,0,0,1,0,0,5,0,0,0,1,67,67,21,1,9.80392169952393,18,12,12,37,1
"7904",0,1,0,0,0,1,2,NA,NA,NA,NA,68,68,22,1,NA,NA,14,13,NA,0
"7905",0,1,0,0,0,0,5,NA,NA,NA,NA,63,NA,20,NA,NA,NA,NA,NA,NA,NA
"7906",1,0,0,1,0,0,8,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,3,3,NA,0
"7907",1,0,1,0,0,0,4,0,0,0,1,68,69,26,0,3.35051536560059,10,12,NA,35,0
"7908",1,0,1,0,0,0,3,NA,NA,NA,NA,78,78,21,1,3.72023820877075,15,12,14,36,0
"7909",1,0,1,0,1,0,3,0,0,1,0,73,72,24,1,20.1923084259033,16,12,14,35,0
"7910",0,0,1,0,1,0,3,0,0,0,1,69,69,22,1,4.16666650772095,14,14,16,33,0
"7911",0,1,0,0,0,0,4,NA,NA,NA,NA,66,66,25,0,NA,NA,12,8,NA,0
"7912",0,1,0,0,0,0,9,NA,NA,NA,NA,66,67,23,1,NA,NA,12,12,NA,0
"7913",1,0,0,1,0,0,10,0,0,0,1,69,68,25,1,10,12,9,4,NA,0
"7914",0,1,0,0,0,0,7,NA,NA,NA,NA,66,65,25,0,NA,NA,12,9,NA,0
"7915",0,1,0,0,0,0,4,NA,NA,NA,NA,70,70,28,0,NA,NA,8,11,NA,0
"7916",0,1,0,0,0,0,4,NA,NA,NA,NA,60,65,20,0,NA,NA,NA,10,NA,0
"7917",1,1,0,0,0,0,4,NA,NA,NA,NA,64,64,19,0,NA,NA,8,7,NA,0
"7918",1,1,0,0,0,0,4,NA,NA,NA,NA,66,65,21,0,NA,NA,5,7,NA,0
"7919",0,1,0,0,0,0,6,NA,NA,NA,NA,65,66,20,0,NA,NA,11,11,NA,0
"7920",1,0,1,0,0,0,11,NA,NA,NA,NA,73,NA,26,NA,NA,NA,NA,NA,NA,NA
"7921",0,0,1,0,0,0,4,NA,NA,NA,NA,65,65,24,0,NA,NA,7,12,NA,1
"7922",0,1,0,0,0,1,3,NA,NA,NA,NA,61,61,24,0,NA,NA,12,12,NA,0
"7923",1,0,1,0,0,0,6,0,1,0,0,72,73,26,1,18.707483291626,14,12,12,38,4
"7924",0,0,1,0,0,0,1,NA,NA,NA,NA,67,NA,23,NA,NA,NA,12,14,NA,NA
"7925",1,0,0,1,0,0,3,0,0,0,1,67,67,23,0,18.5459938049316,13,14,12,32,0
"7926",1,0,0,1,0,0,4,0,0,0,1,63,62,21,0,9.13461494445801,12,0,0,39,0
"7927",0,0,0,1,0,0,4,0,0,0,1,63,62,25,0,7.21153831481934,12,12,12,37,0
"7928",0,0,1,0,0,0,3,0,0,0,1,61,61,28,0,8.65384578704834,15,12,13,34,0
"7929",1,0,1,0,0,0,9,0,0,0,1,69,69,26,0,5.5288462638855,12,11,10,34,4
"7930",0,0,0,1,0,0,7,0,0,0,1,60,61,20,0,14.4230766296387,13,4,4,35,0
"7931",0,0,0,1,0,0,7,0,0,0,1,61,62,20,0,12.0192308425903,12,4,4,34,0
"7932",1,0,0,1,0,0,7,0,0,0,1,66,68,18,0,16.8269233703613,12,4,4,32,0
"7933",0,0,1,0,0,0,10,0,0,0,1,62,NA,21,NA,28.5714282989502,14,12,12,39,NA
"7934",1,0,0,1,0,0,4,0,0,0,1,72,72,27,0,11.0638294219971,12,5,10,39,0
"7935",1,0,0,1,0,0,4,NA,NA,NA,NA,67,67,25,0,NA,NA,8,10,NA,0
"7936",0,0,1,0,0,0,1,0,0,0,1,67,69,24,1,5.38116598129272,13,13,15,32,0
"7937",1,0,1,0,0,0,2,0,0,1,0,74,74,14,0,NA,11,12,10,NA,0
"7938",0,0,1,0,0,0,2,0,0,0,1,62,62,21,0,25,12,0,10,33,0
"7939",1,0,1,0,0,0,2,0,0,1,0,73,74,27,0,5,13,NA,9,32,0
"7940",1,0,0,1,0,0,3,0,0,0,1,70,70,24,1,12.5534191131592,14,4,6,37,0
"7941",1,0,0,1,0,0,3,NA,NA,NA,NA,72,73,27,0,NA,NA,NA,6,NA,1
"7942",0,0,0,1,0,0,3,NA,NA,NA,NA,62,63,24,0,NA,NA,4,6,NA,0
"7943",0,0,0,1,0,0,2,0,0,0,1,59,59,21,0,5.14800500869751,12,12,12,35,0
"7944",1,0,0,1,0,0,2,0,0,0,1,68,68,21,1,7.692307472229,12,12,12,34,0
"7945",0,0,0,1,0,0,2,0,0,0,1,57,59,21,0,NA,12,12,12,32,0
"7946",1,0,0,1,0,0,4,0,0,0,1,67,68,24,0,3.42465758323669,12,8,5,36,1
"7947",1,0,0,1,0,0,4,0,0,0,1,68,68,21,0,NA,12,8,5,34,0
"7948",1,0,0,1,0,0,4,0,0,0,1,63,64,22,0,NA,11,8,5,31,0
"7949",0,0,0,1,0,0,6,0,0,0,1,67,67,NA,0,NA,12,0,10,34,0
"7950",0,0,0,1,0,0,6,0,0,0,1,68,68,27,0,NA,12,0,10,33,3
"7951",0,0,0,1,0,0,4,0,0,0,1,63,61,18,0,NA,12,10,12,32,0
"7952",0,0,0,1,0,0,5,0,0,0,1,66,66,21,0,NA,9,NA,8,32,1
"7953",1,0,0,1,0,0,9,0,0,0,1,68,68,20,0,11.5384616851807,10,0,0,34,0
"7954",1,0,0,1,0,0,7,0,0,0,1,NA,66,19,0,9.42307662963867,12,3,NA,36,0
"7955",1,0,0,1,0,0,4,NA,NA,NA,NA,67,67,15,0,NA,NA,4,NA,39,0
"7956",1,0,0,1,0,0,8,0,0,0,1,64,64,25,0,15.384614944458,12,3,3,35,0
"7957",1,0,0,1,0,0,5,0,0,0,1,69,69,22,0,0,11,6,6,NA,0
"7958",0,0,0,1,0,0,3,0,0,0,1,65,64,21,0,10.4895105361938,13,11,NA,32,1
"7959",0,0,0,1,0,0,3,0,0,0,1,64,64,21,0,7.6530613899231,12,11,NA,33,1
"7960",1,1,0,0,0,0,5,NA,NA,NA,NA,69,68,21,0,NA,NA,9,14,NA,0
"7961",1,1,0,0,0,0,6,NA,NA,NA,NA,71,71,20,1,NA,NA,9,14,NA,0
"7962",1,0,0,1,0,0,12,NA,NA,NA,NA,66,65,20,0,NA,NA,NA,4,NA,0
"7963",1,0,0,1,0,0,11,0,0,0,1,66,66,20,0,0,8,0,4,NA,0
"7964",1,0,0,1,0,0,4,0,0,0,1,65,65,25,0,5.85284280776978,13,8,3,32,0
"7965",1,0,0,1,0,0,2,0,0,1,0,68,68,21,1,11.5384616851807,12,12,12,34,0
"7966",1,0,0,1,0,0,2,0,0,1,0,68,70,22,1,11.5384616851807,12,12,12,32,0
"7967",0,0,0,1,0,0,6,0,0,0,1,60,61,22,0,6.9711537361145,12,8,4,36,0
"7968",0,0,0,1,0,0,3,0,0,0,1,62,62,21,0,9.5238094329834,12,8,11,35,0
"7969",0,0,0,1,0,0,3,NA,NA,NA,NA,67,66,21,0,NA,NA,6,8,NA,0
"7970",1,0,0,1,0,0,6,0,0,0,1,66,66,21,0,42.8571434020996,12,0,0,37,1
"7971",0,0,0,1,0,0,6,0,0,0,1,63,64,21,0,NA,11,0,10,35,1
"7972",1,0,0,1,0,0,7,NA,NA,NA,NA,64,67,23,0,NA,NA,NA,0,NA,0
"7973",0,0,0,1,0,0,2,0,0,0,1,65,66,28,0,7.46268653869629,14,3,8,33,0
"7974",0,0,0,1,0,0,8,0,0,0,1,63,63,24,0,3.28947377204895,12,5,7,33,0
"7975",0,0,0,1,0,0,2,0,0,0,1,66,65,22,0,NA,5,3,3,39,0
"7976",1,0,0,1,0,0,1,NA,NA,NA,NA,65,65,20,0,NA,NA,0,NA,NA,0
"7977",1,0,0,1,0,0,3,0,0,0,1,66,68,22,1,4.98575496673584,9,0,6,35,0
"7978",1,0,0,1,0,0,3,0,0,0,1,66,66,16,0,8.65384578704834,6,0,6,32,0
"7979",0,0,0,1,0,0,7,0,0,0,1,64,65,25,0,0,15,1,0,39,1
"7980",0,0,0,1,0,0,4,0,0,0,1,66,66,28,1,34.7826080322266,20,10,12,39,2
"7981",0,0,1,0,0,0,9,0,0,0,1,67,68,21,1,7.4404764175415,14,3,12,38,1
"7982",1,0,1,0,0,0,8,0,0,0,1,71,71,24,1,44.2689170837402,14,NA,12,35,1
"7983",0,0,0,1,0,0,8,0,0,0,1,62,62,24,1,12.4378108978271,12,3,6,36,0
"7984",1,0,0,1,0,0,8,0,0,0,1,68,67,22,0,9.61538505554199,11,4,6,35,0
"7985",0,0,0,1,0,0,7,0,0,0,1,59,60,21,0,7.307692527771,12,2,4,34,0
"7986",1,0,0,1,0,0,7,0,0,0,1,64,64,21,0,16.4772720336914,10,2,4,32,0
"7987",1,0,0,1,0,0,5,0,0,0,1,67,67,21,1,10.5769233703613,17,NA,3,34,1
"7988",0,0,0,1,0,0,2,0,0,0,1,60,60,19,0,7.692307472229,15,6,1,34,0
"7989",1,0,0,1,0,0,6,NA,NA,NA,NA,67,68,25,1,NA,NA,8,0,NA,1
"7990",0,0,0,1,0,1,1,0,0,0,1,63,NA,26,0,10.5769233703613,12,16,12,34,0
"7991",1,0,0,1,0,0,7,0,0,1,0,68,68,28,1,18.8732395172119,12,8,11,36,0
"7992",1,0,0,1,0,1,4,0,0,0,1,70,70,26,0,25,11,12,12,34,0
"7993",1,0,0,1,0,0,7,0,0,0,1,68,69,22,1,18.0288467407227,12,NA,12,33,0
"7994",0,0,0,1,0,0,7,0,0,0,1,61,62,21,0,NA,10,6,NA,32,0
"7995",1,0,0,1,0,0,3,NA,NA,NA,NA,69,70,22,0,NA,NA,12,NA,NA,0
"7996",1,0,0,1,0,0,3,NA,NA,NA,NA,69,69,25,0,NA,NA,14,13,NA,0
"7997",0,0,0,1,0,0,3,0,0,0,1,64,65,22,0,25.9615383148193,12,12,12,34,0
"7998",0,0,0,1,0,0,3,0,0,0,1,60,60,21,0,28.6585369110107,16,12,12,38,3
"7999",1,0,0,1,0,0,4,0,0,0,1,66,66,24,0,NA,10,3,9,37,0
"8000",0,0,1,0,0,1,2,0,0,0,1,67,68,28,0,30.769229888916,16,12,NA,39,1
"8001",0,0,0,1,0,0,5,0,0,0,1,62,61,17,0,8.24175834655762,13,8,10,38,1
"8002",1,0,0,1,0,0,6,0,0,0,1,67,67,21,0,3.20512819290161,10,NA,NA,39,0
"8003",0,0,0,1,0,0,0,0,0,0,1,61,61,28,0,22.2222213745117,16,NA,3,39,0
"8004",1,0,0,1,0,0,6,NA,NA,NA,NA,71,71,25,1,NA,NA,12,10,34,1
"8005",1,0,0,1,0,0,3,0,0,0,1,69,69,20,0,4.32692289352417,13,NA,12,35,0
"8006",0,0,0,1,0,0,3,0,0,0,1,65,65,20,0,NA,12,NA,12,34,0
"8007",0,0,1,0,0,0,9,0,0,0,1,67,68,28,1,125.37589263916,17,12,12,NA,1
"8008",0,1,0,0,0,1,1,NA,NA,NA,NA,NA,62,24,0,NA,NA,16,14,NA,0
"8009",1,0,0,1,0,0,5,0,0,0,1,68,69,19,0,NA,12,NA,2,38,0
"8010",0,0,0,1,0,0,3,0,0,0,1,67,68,24,0,22.8571434020996,12,11,12,37,0
"8011",1,0,0,1,0,0,4,0,0,0,1,71,71,27,0,18.269229888916,11,0,12,36,0
"8012",1,1,0,0,1,0,3,NA,NA,NA,NA,71,72,25,1,NA,NA,12,14,NA,1
"8013",0,0,0,1,0,0,3,0,0,0,1,61,62,26,1,0,14,12,12,37,2
"8014",1,1,0,0,0,0,4,NA,NA,NA,NA,70,NA,19,0,NA,NA,12,9,NA,0
